date,username,time,task,computer,stimfile
10/30/2018,gru,30-Oct-2018 13:43:33,dotsdiraflr.m,dubonnet.stanford.edu,~/data/dotsdiraflr/s374/181030_stim01.mat
10/30/2018,gru,30-Oct-2018 14:45:11,dotsdiraflr.m,dubonnet.stanford.edu,~/data/dotsdiraflr/s374/181030_stim02.mat
10/30/2018,gru,30-Oct-2018 14:48:15,texAtt.m,dubonnet.stanford.edu,~/data/texAtt/s374/181030_stim03.mat
