date,username,time,task,computer,stimfile
05/22/2019,gru,22-May-2019 10:53:53,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s395/190522_stim04.mat
05/22/2019,gru,22-May-2019 11:02:24,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s395/190522_stim05.mat
05/22/2019,gru,22-May-2019 11:12:49,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s395/190522_stim06.mat
05/22/2019,gru,22-May-2019 11:22:24,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s395/190522_stim07.mat
05/22/2019,gru,22-May-2019 11:31:09,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s395/190522_stim08.mat
