date,username,time,task,computer,stimfile
05/23/2019,gru,23-May-2019 13:35:00,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s083/190523_stim35.mat
05/23/2019,gru,23-May-2019 13:42:17,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s083/190523_stim36.mat
05/23/2019,gru,23-May-2019 13:49:16,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s083/190523_stim37.mat
05/23/2019,gru,23-May-2019 13:56:22,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s083/190523_stim38.mat
05/23/2019,gru,23-May-2019 14:11:42,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s083/190523_stim39.mat
05/23/2019,gru,23-May-2019 14:17:49,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s083/190523_stim40.mat
05/23/2019,gru,23-May-2019 14:24:36,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s083/190523_stim41.mat
