date,username,time,task,computer,stimfile
05/10/2019,gru,10-May-2019 10:52:59,alaisburr.m,dubonnet.stanford.edu,~/data/alaisburr/s079/190510_stim15.mat
05/10/2019,gru,10-May-2019 11:10:16,alaisburr.m,dubonnet.stanford.edu,~/data/alaisburr/s079/190510_stim16.mat
05/10/2019,gru,10-May-2019 12:15:01,alaisburr.m,dubonnet.stanford.edu,~/data/alaisburr/s079/190510_stim17.mat
05/10/2019,gru,10-May-2019 12:25:08,alaisburr.m,dubonnet.stanford.edu,~/data/alaisburr/s079/190510_stim18.mat
05/10/2019,gru,10-May-2019 12:25:45,alaisburr.m,dubonnet.stanford.edu,~/data/alaisburr/s079/190510_stim19.mat
