date,username,time,task,computer,stimfile
04/30/2023,gru,30-Apr-2023 19:39:24,fb_texobj.m,oban.stanford.edu,~/data/fb_texobj/s850/230430_stim06.mat
04/30/2023,gru,30-Apr-2023 19:48:49,fb_texobj.m,oban.stanford.edu,~/data/fb_texobj/s850/230430_stim07.mat
04/30/2023,gru,30-Apr-2023 19:58:04,fb_texobj.m,oban.stanford.edu,~/data/fb_texobj/s850/230430_stim08.mat
04/30/2023,gru,30-Apr-2023 20:06:55,fb_texobj.m,oban.stanford.edu,~/data/fb_texobj/s850/230430_stim09.mat
04/30/2023,gru,30-Apr-2023 20:16:21,fb_texobj.m,oban.stanford.edu,~/data/fb_texobj/s850/230430_stim10.mat
