date,username,time,task,computer,stimfile
05/28/2019,gru,28-May-2019 11:48:17,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s085/190528_stim49.mat
05/28/2019,gru,28-May-2019 11:56:31,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s085/190528_stim50.mat
05/28/2019,gru,28-May-2019 12:03:58,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s085/190528_stim51.mat
05/28/2019,gru,28-May-2019 12:11:38,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s085/190528_stim52.mat
05/28/2019,gru,28-May-2019 12:20:21,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s085/190528_stim53.mat
05/28/2019,gru,28-May-2019 12:28:08,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s085/190528_stim54.mat
05/28/2019,gru,28-May-2019 12:35:24,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s085/190528_stim55.mat
05/28/2019,gru,28-May-2019 12:42:17,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s085/190528_stim56.mat
05/28/2019,gru,28-May-2019 12:49:26,texAttPool.m,dubonnet.stanford.edu,~/data/texAttPool/s085/190528_stim57.mat
